ID2,tag,Season,homerange,Study_Area,fpt,Fence
55_2013,HM12F0012,Annual,1310.86701495312,Henry Mountains,0.708821842466197,0
68_2013,HM13F0001,Annual,1710.19535547979,Henry Mountains,0.00785398163397448,0
68_2014,HM13F0001,Annual,1144.94855074361,Henry Mountains,0.00785398163397448,0
69_2013,HM13F0002,Annual,1644.73770471397,Henry Mountains,549.466518608263,0
70_2013,HM13F0003,Annual,1084.37547339975,Henry Mountains,0.196349540849362,0
71_2013,HM13F0004,Annual,1384.7520627118,Henry Mountains,660.519855417254,0
71_2014,HM13F0004,Annual,1869.06159366304,Henry Mountains,669.6618900392,0
72_2013,HM13F0005,Annual,1081.50719420451,Henry Mountains,704.50411606292,0
72_2014,HM13F0005,Annual,1150.33098672871,Henry Mountains,0.00785398163397448,0
74_2013,HM13F0007,Annual,2519.01952774999,Henry Mountains,0.567450173054656,0
78_2013,HM13M0001,Annual,1175.50878331217,Henry Mountains,0.237582944427728,0
79_2013,HM13M0002,Annual,1394.37432726378,Henry Mountains,0.00785398163397448,0
82_2013,HM13M0005,Annual,1571.17550737427,Henry Mountains,0.0176714586764426,0
83_2013,HM13M0006,Annual,1054.01518532734,Henry Mountains,9.62112750161874,0
84_2013,HM13M0007,Annual,1874.01182255122,Henry Mountains,0.0314159265358979,0
86_2013,HM13M0009,Annual,2009.9897558799,Henry Mountains,0.00785398163397448,0
87_2013,HM13U0001,Annual,1134.07918849146,Henry Mountains,4.71435247579318,0
134_2017,TX-44035,Annual,31.0175353303624,Caprock Canyon,50.8957644835632,1
134_2018,TX-44035,Annual,29.7223305353113,Caprock Canyon,74.6619129079699,1
135_2017,TX-44036,Annual,32.7913097389906,Caprock Canyon,198.556509688509,1
135_2018,TX-44036,Annual,29.3574183460348,Caprock Canyon,41.2824909635784,1
136_2017,TX-44037,Annual,39.7825764759992,Caprock Canyon,197.309690104115,1
136_2018,TX-44037,Annual,30.6549934707466,Caprock Canyon,2.54469004940773,1
137_2015,TX-677466B_61,Annual,12.6143947671728,Caprock Canyon,11.0446616727766,1
137_2016,TX-677466B_61,Annual,24.741027908,Caprock Canyon,187.476505098379,1
115_2014,APR-bisonfemale144,Focal,170.10017656285,American Prairie Reserve,0.00785398163397448,1
116_2011,APR-Cow1,Focal,76.1235472590473,American Prairie Reserve,0.00785398163397448,1
125_2017,APR-DF161,Focal,36.0886907853591,American Prairie Reserve,0.00785398163397448,1
126_2017,APR-DF167,Focal,35.0835184199166,American Prairie Reserve,0.00785398163397448,1
124_2010,APR-EmmaBison,Focal,47.7632028868935,American Prairie Reserve,0.00785398163397448,1
120_2015,APR-F103,Focal,246.628350101695,American Prairie Reserve,0.00785398163397448,1
120_2016,APR-F103,Focal,22.3155590540371,American Prairie Reserve,69.3977817177985,1
118_2012,APR-F178,Focal,52.5319791063815,American Prairie Reserve,0.00785398163397448,1
118_2015,APR-F178,Focal,415.039688261128,American Prairie Reserve,0.00785398163397448,1
123_2017,APR-NewKunkel1,Focal,363.982394529214,American Prairie Reserve,0.00785398163397448,1
121_2017,APR-NewKunkel2,Focal,329.173070224363,American Prairie Reserve,0.00785398163397448,1
127_2017,APR-SP124,Focal,408.935597637686,American Prairie Reserve,79.3271779985508,1
128_2017,APR-SP216,Focal,255.775108351805,American Prairie Reserve,0.636172512351933,1
129_2017,APR-SPN103,Focal,33.9487857399395,American Prairie Reserve,0.00785398163397448,1
130_2017,APR-SPN178,Focal,32.455062722123,American Prairie Reserve,0.00785398163397448,1
89_2014,BC14F0001,Focal,35.6588343749665,Book Cliffs,0.0490873852123405,0
90_2014,BC14M 0001,Focal,251.619880835369,Book Cliffs,0.00785398163397448,0
94_2018,BC18F0001,Focal,78.2648909222659,Book Cliffs,0.502654824574367,0
95_2018,BC18F0002,Focal,1071.41967191015,Book Cliffs,512.709884561263,0
96_2018,BC18F0003,Focal,1572.35468134954,Book Cliffs,11.0446616727766,0
97_2018,BC18F0004,Focal,378.242744228786,Book Cliffs,0.00785398163397448,0
98_2018,BC18F0005,Focal,75.9335848866417,Book Cliffs,7.79311327631118,0
99_2018,BC18F0006,Focal,60.7592262516311,Book Cliffs,0.00785398163397448,0
100_2018,BC18F0007,Focal,1953.11036159629,Book Cliffs,2.40528187540469,0
101_2018,BC18F0008,Focal,62.5384778806566,Book Cliffs,0.00785398163397448,0
102_2018,BC18F0009,Focal,1857.10229198056,Book Cliffs,9.62112750161874,0
104_2018,BC18F0011,Focal,58.0011027292697,Book Cliffs,0.00785398163397448,0
105_2018,BC18F0012,Focal,83.8684293687007,Book Cliffs,0.00785398163397448,0
106_2018,BC18F0013,Focal,75.1419369780693,Book Cliffs,0.00785398163397448,0
107_2018,BC18F0014,Focal,76.0125219665075,Book Cliffs,64.3260730776595,0
108_2018,BC18F0015,Focal,61.8060582366568,Book Cliffs,29.7057220351,0
110_2018,BC18M0002,Focal,1840.68294815365,Book Cliffs,14.8616967468882,0
112_2018,BC18M0004,Focal,377.133121555837,Book Cliffs,0.00785398163397448,0
114_2018,BC18U0001,Focal,33.7523504596101,Book Cliffs,31.6692174435936,0
133_2007,CO-162_142,Focal,117.836768142508,Medano-Zapata Ranch,0.00785398163397448,1
132_2007,CO-162_167,Focal,113.88448558706,Medano-Zapata Ranch,0.00785398163397448,1
3_2011,HM11F0003,Focal,512.252078931418,Henry Mountains,0.00785398163397448,0
3_2013,HM11F0003,Focal,513.983745575452,Henry Mountains,0.00785398163397448,0
5_2011,HM11F0005,Focal,107.250763893584,Henry Mountains,2.83528736986479,0
7_2011,HM11F0007,Focal,65.6044089304218,Henry Mountains,0.00785398163397448,0
8_2011,HM11F0008,Focal,524.617153782178,Henry Mountains,0.00785398163397448,0
10_2012,HM11F0010,Focal,2143.03735860087,Henry Mountains,0.00785398163397448,0
12_2012,HM11F0012,Focal,311.053710610376,Henry Mountains,0.00785398163397448,0
14_2011,HM11F0014,Focal,43.5165418404986,Henry Mountains,0.00785398163397448,0
22_2011,HM11F0022,Focal,673.888632965962,Henry Mountains,0.00785398163397448,0
23_2011,HM11F0023,Focal,392.228353812477,Henry Mountains,0.00785398163397448,0
23_2012,HM11F0023,Focal,65.5407250602363,Henry Mountains,0.00785398163397448,0
25_2011,HM11F0025,Focal,277.140265926456,Henry Mountains,1.88691908756237,0
29_2011,HM11M0004,Focal,172.102215167201,Henry Mountains,0.00785398163397448,0
36_2011,HM11M0011,Focal,304.495718981389,Henry Mountains,0.00785398163397448,0
37_2011,HM11M0012,Focal,45.0748954488305,Henry Mountains,0.00785398163397448,0
45_2012,HM12F0002,Focal,389.808609617638,Henry Mountains,0.0314159265358979,0
46_2012,HM12F0003,Focal,893.952500510448,Henry Mountains,0.00785398163397448,0
46_2013,HM12F0003,Focal,557.184852681118,Henry Mountains,0.00785398163397448,0
47_2012,HM12F0004,Focal,837.715303825772,Henry Mountains,0.00785398163397448,0
48_2012,HM12F0005,Focal,1252.99812990228,Henry Mountains,1.13097335529233,0
49_2012,HM12F0006,Focal,808.051587720274,Henry Mountains,0.237582944427728,0
50_2013,HM12F0007,Focal,557.180613133041,Henry Mountains,0.00785398163397448,0
51_2012,HM12F0008,Focal,3451.27316740395,Henry Mountains,22.9022104446696,0
52_2012,HM12F0009,Focal,259.31025671673,Henry Mountains,75.429639612691,0
53_2012,HM12F0010,Focal,482.035365940589,Henry Mountains,0.125663706143592,0
54_2012,HM12F0011,Focal,825.665199439981,Henry Mountains,0.00785398163397448,0
55_2012,HM12F0012,Focal,96.3614446176739,Henry Mountains,0.00785398163397448,0
55_2013,HM12F0012,Focal,321.80417326297,Henry Mountains,0.00785398163397448,0
56_2012,HM12M0001,Focal,615.026901898385,Henry Mountains,7.30616641500476,0
57_2012,HM12M0002,Focal,598.97386497303,Henry Mountains,0.00785398163397448,0
58_2012,HM12M0003,Focal,543.332947679731,Henry Mountains,0.00785398163397448,0
59_2012,HM12M0004,Focal,892.709962362208,Henry Mountains,0.0176714586764426,0
62_2012,HM12M0007,Focal,457.178468381319,Henry Mountains,3.6305030103047,0
63_2012,HM12M0008,Focal,288.710861990779,Henry Mountains,0.0176714586764426,0
65_2012,HM12M0010,Focal,2052.64655967861,Henry Mountains,0.0314159265358979,0
66_2012,HM12M0011,Focal,330.105846390325,Henry Mountains,2.13824649984955,0
67_2012,HM12M0012,Focal,422.979214181646,Henry Mountains,1.88691908756237,0
68_2013,HM13F0001,Focal,484.304399395969,Henry Mountains,150.657039198307,0
68_2014,HM13F0001,Focal,100.431267450607,Henry Mountains,0.00785398163397448,0
69_2013,HM13F0002,Focal,336.869837127428,Henry Mountains,0.00785398163397448,0
70_2013,HM13F0003,Focal,440.389737302673,Henry Mountains,2.54469004940773,0
71_2013,HM13F0004,Focal,207.415647284641,Henry Mountains,0.00785398163397448,0
71_2014,HM13F0004,Focal,124.430479188274,Henry Mountains,11.6415642769587,0
72_2013,HM13F0005,Focal,232.352542075329,Henry Mountains,0.00785398163397448,0
74_2013,HM13F0007,Focal,631.161193865653,Henry Mountains,0.00785398163397448,0
78_2013,HM13M0001,Focal,250.538273153443,Henry Mountains,0.00785398163397448,0
87_2013,HM13U0001,Focal,390.261883024336,Henry Mountains,0.00785398163397448,0
134_2017,TX-44035,Focal,50.9413175831881,Caprock Canyon,0.00785398163397448,1
134_2018,TX-44035,Focal,41.056300895009,Caprock Canyon,36.316811075498,1
135_2017,TX-44036,Focal,49.4914588567829,Caprock Canyon,0.00785398163397448,1
135_2018,TX-44036,Focal,64.5376539373953,Caprock Canyon,0.00785398163397448,1
136_2017,TX-44037,Focal,53.2295339961889,Caprock Canyon,22.4800589318435,1
136_2018,TX-44037,Focal,55.7076685602064,Caprock Canyon,0.00785398163397448,1
137_2015,TX-677466B_61,Focal,2.65987308138512,Caprock Canyon,3.97607820219958,1
137_2016,TX-677466B_61,Focal,18.974919711561,Caprock Canyon,13.2025431267111,1
